time_utc,lat,lon,alt,vel_e,vel_n,vel_u,pitch,roll,yaw
1553744543.13576,34.2812885923784,117.119175466989,-25.1197876641888,-13.7434884742155,30.3062311106566,-0.0620124008114025,0.120578160948721,1.6643952335263,87.4430600698885
1553744543.14576,34.281291323891,117.119173974316,-25.1203646830284,-13.7452013881542,30.2934884789851,-0.0533913670931905,0.109755570510703,1.64401678954503,87.4656815809097
1553744543.15576,34.2812940544282,117.119172481458,-25.120928846406,-13.7469157606086,30.284594093029,-0.0594413084391727,0.100073562541567,1.62182299570326,87.4871714734283
1553744543.16576,34.2812967843402,117.1191709885,-25.1215206452047,-13.7470344953367,30.2796168934368,-0.0589184513016955,0.0874605604793611,1.59622298118387,87.5069232253067
1553744543.17576,34.281299513804,117.119169495653,-25.1221378464285,-13.7448746419631,30.2746487308665,-0.064521793446937,0.0804836009142239,1.57575451037352,87.5274653600941
1553744543.18576,34.2813022427924,117.119168002777,-25.1227582118703,-13.7475728824703,30.2690727305016,-0.0595512949199496,0.071000431553199,1.55186873671942,87.5485206461525
1553744543.19576,34.281304971703,117.119166510012,-25.1234060743626,-13.7428166770523,30.2729198459698,-0.0700212035410768,0.0679478462835087,1.53713207810963,87.5684601833323
1553744543.20575,34.281307700855,117.119165017617,-25.1241369752937,-13.7407576185512,30.2744318334331,-0.0761589826751149,0.0707515626792829,1.54185632328923,87.5870043227432
1553744543.21575,34.2813104302043,117.119163525654,-25.124889765765,-13.7348681069615,30.277294545405,-0.0743991115890847,0.0826716903960363,1.54568908357193,87.6056694439839
1553744543.22575,34.2813131596562,117.119162034006,-25.1256863463346,-13.7349604604653,30.2767088729234,-0.0849170023247346,0.101866762608611,1.54447450625626,87.624486301912
1553744543.23575,34.2813158887243,117.119160542102,-25.1265238756484,-13.7395657912025,30.2687808109968,-0.0825888604347278,0.1184617078139,1.53680760211818,87.6428769597633
1553744543.24575,34.2813186170355,117.119159049561,-25.1274048080039,-13.7467000050221,30.2599149244412,-0.0935976106786774,0.134425963639044,1.52955827257031,87.6584819208802
1553744543.25575,34.2813213446002,117.119157555972,-25.1282995891274,-13.7588681116179,30.2522190825264,-0.0853586140048522,0.143614495541948,1.5093741358785,87.6689463565926
1553744543.26575,34.2813240717214,117.11915606129,-25.1291200219392,-13.766823613759,30.2500780129997,-0.0787279483666404,0.143374382906117,1.48949013604475,87.6783610194824
1553744543.27575,34.2813267986899,117.119154565546,-25.1298621179869,-13.7784320917476,30.24883058854,-0.0696912611708802,0.137791873747187,1.44876927989857,87.6869797319952
1553744543.28575,34.2813295257163,117.11915306901,-25.1305536646476,-13.7813861795889,30.2513605375575,-0.0686180709699123,0.127718321912693,1.41338552147932,87.6975474422705
1553744543.29575,34.2813322528863,117.11915157188,-25.1312030573344,-13.7893965386907,30.2520195523727,-0.0612604663944432,0.114739123055927,1.39153120848331,87.7085231371071
1553744543.30575,34.2813349805518,117.119150074309,-25.131747594878,-13.7894795705644,30.2623507901233,-0.0476470423245193,0.0973072211505688,1.37132795655285,87.7191351230428
1553744543.31575,34.2813377091311,117.119148576692,-25.132216202255,-13.7902666043302,30.2722953489087,-0.0460744330763761,0.0817411598640089,1.35859928625745,87.7306677324537
1553744543.32575,34.2813404384806,117.119147079079,-25.1326221981257,-13.7893941749132,30.2794366843656,-0.0351247410613233,0.0673543150767223,1.34376618662173,87.746957343963
1553744543.33576,34.2813431686556,117.119145581665,-25.1330000704416,-13.7866000464159,30.2906084367156,-0.0404497221107015,0.0558235126604229,1.34740528693105,87.7652550693525
1553744543.34576,34.2813458997291,117.119144084498,-25.1333952436268,-13.784850065164,30.2993720009932,-0.0385849149329028,0.0461061912676285,1.36733002651781,87.7835558476153
1553744543.35576,34.2813486314372,117.119142587806,-25.1337600464184,-13.7778552454701,30.3046852360292,-0.0343756433946065,0.0434372608956003,1.38468140048682,87.8040227821859
1553744543.36576,34.2813513635072,117.11914109161,-25.1340893040138,-13.7757001727541,30.3074027923163,-0.0314758756819814,0.0486784965820429,1.38585545015018,87.824846231592
1553744543.37576,34.2813540958285,117.11913959587,-25.1344474447895,-13.7694720295169,30.3102583204988,-0.0401522794634,0.0581728800540835,1.39231145438666,87.8453611662783
1553744543.38576,34.2813568281504,117.119138100351,-25.1349028011644,-13.7716205170539,30.3074178935912,-0.0509189955136223,0.0719538644352184,1.40762940284848,87.8652846064366
1553744543.39576,34.2813595603272,117.119136604571,-25.1354037176634,-13.7742754930266,30.3070381299209,-0.0492643042834721,0.0847037253798725,1.41632824818537,87.8848138301244
1553744543.40576,34.2813622923765,117.119135108254,-25.1359341036213,-13.7815115680402,30.3045922609449,-0.0568128872972888,0.0968122421017962,1.41378227604239,87.9045136281459
1553744543.41576,34.2813650241075,117.119133611237,-25.1364952594431,-13.7871696325793,30.2999733247057,-0.0554182770631747,0.101616725992927,1.39774145514747,87.9247241021814
1553744543.42576,34.2813677556611,117.119132113638,-25.1371200835689,-13.7922394380845,30.300656573551,-0.0695465480993229,0.106116560009199,1.39612465145141,87.9438236255173
1553744543.43576,34.281370487176,117.119130615376,-25.1377952282494,-13.7993511556111,30.2991167921566,-0.0654823879875027,0.10402217733488,1.39450931385741,87.9618151407879
1553744543.44576,34.2813732187536,117.119129116689,-25.1384586435187,-13.8000776736814,30.3020470554882,-0.0672006658868086,0.10603879194144,1.39300472177966,87.9806083216993
1553744543.45575,34.2813759504899,117.119127617751,-25.1391151340691,-13.8039878643974,30.30263660922,-0.0640974441761604,0.105196809802878,1.39880554673401,87.9989549392452
1553744543.46575,34.2813786823456,117.119126118671,-25.1397277911063,-13.8026785152814,30.3046958138183,-0.0584339632744245,0.107309480896886,1.40104500858208,88.0167567765367
1553744543.47575,34.2813814141382,117.119124619419,-25.1402973545587,-13.8071413072269,30.3012388408876,-0.0554787272036844,0.111211886467163,1.40556628927932,88.0339612104882
1553744543.48575,34.281384145813,117.119123119925,-25.1408266560692,-13.8071614612659,30.3020807659695,-0.0503815748974383,0.116268852148577,1.41996841122249,88.0494575350997
1553744543.49575,34.2813868773286,117.119121620143,-25.1413148580679,-13.8124290147321,30.2977059373704,-0.0472588248328788,0.120545063347871,1.43695872749405,88.0633924239766
1553744543.50575,34.2813896086286,117.119120119957,-25.1417232418536,-13.8145982979813,30.2972989268558,-0.0344179323209319,0.122259811699131,1.44145126485937,88.0777329287286
1553744543.51575,34.2813923398592,117.119118619231,-25.1420693997829,-13.8223760239222,30.2961663135554,-0.0348136535325925,0.121837687415159,1.44614658268841,88.093122240936
1553744543.52575,34.2813950708212,117.119117117598,-25.1423909648528,-13.8312931631681,30.2913417718336,-0.0294993604438381,0.114057795518567,1.44919084042131,88.1077025487792
1553744543.53575,34.2813978013477,117.119115615434,-25.1427025819176,-13.8321601648872,30.2865019992909,-0.0328240525247451,0.104297351091103,1.45338882030472,88.1216431771349
